Model,Percentage,MSE,MAE,RMSE
Simulated,,0.13616585586086769,0.26444174883181415,0.36900657969861145
Simulated,,0.05108131861048262,0.19073456546114223,0.22601176653104285
Simulated,,0.06661109352033408,0.1884221219645734,0.25809125037539354
Simulated,,0.12079468183488459,0.2778529238270886,0.34755529320510226
Simulated,,0.030497906817566044,0.1480024410300517,0.17463649909903153
Simulated,,0.04103123399940931,0.15915939633108922,0.202561679493949
Simulated,,0.053528644654158526,0.19529753295363977,0.23136258265795384
Simulated,,0.06705035508659618,0.21161680086465864,0.25894083317738087
Simulated,,0.07640153057118355,0.22227383984356053,0.2764082679139384
Simulated,,0.039981991799056496,0.14942709129516957,0.19995497442938623
Simulated,,0.03738630399106347,0.15367311370605938,0.1933553826275945
Simulated,,0.08204222725981737,0.22514954407910584,0.2864301437695016
Simulated,,0.11557120896713566,0.28495239229788244,0.3399576576092024
Simulated,,0.11783654202054662,0.27143530879097033,0.3432732760069543
Simulated,,0.10548296942968655,0.27029131572537934,0.32478141792548193
Simulated,,0.13500405093497095,0.28600167331842036,0.36742897400037866
Simulated,,0.11154594575354891,0.25445776704382567,0.3339849483937097
Simulated,,0.11751155904403704,0.26098583637602163,0.3427995902040098
Simulated,,0.13110802023940057,0.30162492947722747,0.3620884149477867
Simulated,,0.042057208364383786,0.16194021547031387,0.2050785419403595
Simulated,,0.02454116509713734,0.12854973487800705,0.15665620031501257
Simulated,,0.06691871657467502,0.19955343529013708,0.2586865218264667
Simulated,,0.5534816977984851,0.599442705612784,0.7439635056899533
Simulated,,0.08267558642661951,0.23529153651860865,0.2875336266015151
Simulated,,0.13245640861013364,0.2810701004085101,0.36394561215947313
Simulated,,0.07146134656296846,0.22329009189439958,0.26732255154208084
Simulated,,0.03790829471133173,0.1560602744871388,0.1947005257089249
Simulated,,0.04285144006662809,0.16393551675831147,0.20700589379683876
Simulated,,0.13948910373320067,0.28689565418998786,0.3734824008346319
Simulated,,0.056374270415455695,0.18921198692652672,0.23743266501359012
Simulated,,0.05548121246844609,0.18229047393663267,0.2355445020976845
Simulated,,0.04906252265406179,0.1876620555689929,0.2215006154710677
Simulated,,0.05851375885219774,0.19586137572431897,0.24189617370309466
Simulated,,0.05222049829673735,0.18058555860773684,0.2285180480765958
Simulated,,0.07687055220856615,0.20846910599560808,0.2772553916672607
Simulated,,0.03615538905206074,0.15614616097423645,0.19014570479519316
Simulated,,0.048412419510378356,0.1756442772096335,0.22002822434946467
Simulated,,0.05447518372138055,0.18567856849085496,0.2333991939175895
Simulated,,0.08071410562489173,0.1982284899196654,0.28410228021769157
Simulated,,0.062276597705649375,0.1974394577852233,0.2495527954274393
Simulated,,0.06459858869843983,0.19324374697032076,0.25416252418175234
Simulated,,0.04724501868175411,0.16562042632040339,0.21735919277029464
Simulated,,0.07329394902131166,0.20429071156686968,0.2707285522831156
Simulated,,0.06578251699922655,0.20765715028875764,0.256481026587205
Simulated,,0.09136342422516745,0.2519718724158771,0.30226383214861724
Simulated,,0.09646434499199343,0.2535755925164072,0.31058709727223605
Simulated,,0.02674528424239194,0.13108944559197264,0.16353985521086883
Simulated,,0.08172805791026364,0.24484756986461612,0.2858811954471011
Simulated,,0.08803902409691772,0.23480808119421362,0.2967137072952945
Simulated,,0.05995404541936697,0.19920323803195472,0.24485515191510054
Simulated,,0.04755000100195809,0.16542951971164352,0.21805962717100588
Simulated,,0.05698900065748153,0.17987414398498391,0.23872369102684704
Simulated,,0.1039526447539764,0.24225216270391822,0.32241688038000804
Simulated,,0.07079132135227176,0.19667143572847978,0.2660663852354742
Simulated,,0.0805392333108728,0.21699260248362778,0.28379435038575523
Simulated,,0.07467257214837578,0.23271081675443828,0.27326282613699177
Simulated,,0.05073724686860453,0.17962003200439916,0.22524929937428115
Simulated,,0.08674976679003381,0.2303263194411232,0.2945331336030529
Simulated,,0.05303153395891313,0.18876207522066057,0.2302857658625759
Simulated,,0.10048220383841208,0.24849118138918708,0.3169892803209788
Simulated,,0.03422793009624351,0.14403826107888254,0.1850079190095481
Simulated,,0.0729013125996046,0.22306426390443412,0.27000243072906693
Simulated,,0.057888709147198826,0.20097825923949816,0.24060072557496337
Simulated,,0.11216605295101849,0.257782350268673,0.33491200777371133
Simulated,,0.08230244532244738,0.23853190338476057,0.2868840276530699
Simulated,,0.08794543659722877,0.24083122038281074,0.296555958627084
Simulated,,0.06223119829399397,0.17696437507735743,0.24946181730676534
Simulated,,0.0439688096918424,0.1686750376294267,0.20968740947382225
Simulated,,0.08865645789647739,0.21904742195785687,0.29775234322583827
Simulated,,0.08753150469397461,0.22992959338346586,0.2958572370147038
Simulated,,0.07838912499109583,0.22878756265367461,0.2799805796677617
Simulated,,0.07313478778403375,0.2321197609831974,0.2704344426733284
Simulated,,0.06105772621543801,0.20596619487909287,0.24709861637702063
Simulated,,0.04945743638139995,0.18140875338783824,0.2223902794220106
Simulated,,0.03413752284133858,0.143301091294617,0.18476342398142165
Simulated,,0.04663395329904529,0.17190105001137332,0.21594895993971652
Simulated,,0.07973156873346977,0.23388017248048365,0.28236778982998356
Simulated,,0.06291972865304454,0.18585429397531125,0.2508380526416288
Simulated,,0.0710090733336148,0.220651637255315,0.26647527715271224
Simulated,,0.06932959345525828,0.21625878738545007,0.2633051337426946
Simulated,,0.06239581557563152,0.21121399210652042,0.24979154424365835
Simulated,,0.04380358131293384,0.1653442969205712,0.20929305127723147
Simulated,,0.061022503643970126,0.19597059308128967,0.24702733379925818
Simulated,,0.04618831073471046,0.17195358629891402,0.21491465918989905
Simulated,,0.04027429781516211,0.1565376437744352,0.20068457293763792
Simulated,,0.03339972857440629,0.14679390409657672,0.18275592623607664
Simulated,,0.0965223831247494,0.23671598629655694,0.31068051616531955
Simulated,,0.132680803272486,0.2909539322035452,0.36425376219400396
Simulated,,0.16097010735662232,0.3340300277491598,0.4012108016449985
Simulated,,0.11181132980427072,0.27468872903806707,0.3343820117833355
Simulated,,0.040436258276097876,0.15622199554204427,0.20108768802713375
Simulated,,0.0692073483510282,0.21330967002160234,0.26307289550812374
Simulated,,0.05912779088163782,0.17340333577585645,0.2431620671108835
Simulated,,0.03587098303712167,0.14921521437563573,0.1893963648994396
Simulated,,0.06778554124222984,0.1903848405392791,0.2603565655831053
Simulated,,0.0509040720467334,0.17759864734555908,0.22561930778799363
Simulated,,0.07168917165743194,0.1996443175310224,0.2677483364232763
Simulated,,0.029623817617038323,0.13801514392376582,0.17211570996582015
Simulated,,0.03902627949165419,0.15178414877628954,0.1975507010659648
Simulated,,0.04936403843550772,0.17236860729827896,0.22218019361659516
Simulated,,0.027381193796048198,0.13538929386105011,0.1654726376052796
Simulated,,0.07267398951780243,0.21122032420794898,0.26958113716987403
Simulated,,0.07104444356477999,0.21837799679254274,0.26654163570590617
Simulated,,0.055288979791613756,0.18807742611771394,0.23513608781217263
Simulated,,0.20161145448978665,0.3503818105498493,0.44901164181988273
Simulated,,0.05724905576401672,0.18112525675740243,0.23926774910968823
Simulated,,0.07112566264315649,0.2142616897340346,0.2666939493936008
Simulated,,0.08899203551258905,0.20577788773405506,0.29831532899364904
Simulated,,0.09889538744821352,0.2509317096740073,0.3144763702541314
Simulated,,0.03999745879115636,0.1571041816777757,0.19999364687698548
Simulated,,0.08311178750185945,0.22883435921689738,0.2882911505784724
Simulated,,0.08517327150816541,0.21848314836649638,0.29184460164300696
Simulated,,0.05103290528671882,0.1827716404512312,0.22590463759453638
Simulated,,0.06614149713537328,0.21340868254270454,0.25717989255650076
Simulated,,0.04599877401113544,0.1579410024171582,0.2144732477749508
Simulated,,0.01703158306339552,0.10469855380606133,0.13050510742264274
Simulated,,0.14821445078180298,0.2822681792611206,0.38498629947285523
Simulated,,0.06857268600571856,0.2067811342612805,0.2618638692254404
Simulated,,0.04115605873273195,0.16849107137792488,0.20286956088268132
Simulated,,0.07387889857686385,0.19449943164762484,0.27180673019052315
Simulated,,0.050727458994254904,0.15802595107530387,0.22522757156763668
Simulated,,0.11348663310323182,0.2697532313111648,0.33687777175591715
Simulated,,0.11956812929657037,0.25857887597156054,0.3457862479864842
Simulated,,0.05999453110796016,0.19950764218854888,0.2449378106947969
Simulated,,0.08771562863066935,0.22918093835839595,0.2961682437917161
Simulated,,0.1612444651711635,0.3437248001877969,0.401552568378243
Simulated,,0.043648459204280794,0.16063294417823473,0.20892213670236287
Simulated,,0.08827934202433078,0.23929959137069293,0.2971183973171819
Simulated,,0.2744597551457641,0.41369303661153334,0.5238890675951963
Simulated,,0.03537872429654724,0.1496514278046655,0.18809232918050442
Simulated,,0.03500299712026841,0.14889140518609417,0.18709087930807425
Simulated,,0.055872282771026675,0.19637408866620523,0.23637318538917793
Simulated,,0.08199203295579738,0.21694106919255626,0.286342509865017
Simulated,,0.08159205990686413,0.22076079804985183,0.28564323886075815
Simulated,,0.27816072520382557,0.4247400557195158,0.5274094473972054
Simulated,,0.09738711463216429,0.23510198542513877,0.3120690863128937
Simulated,,0.05043072313911791,0.18064782695230194,0.22456785865104986
Simulated,,0.03179627207344939,0.1457979516173294,0.1783150921079015
Simulated,,0.05878882100230206,0.19042153573020215,0.24246406125919376
Simulated,,0.07335274601730749,0.21870024362045293,0.2708371208259818
Simulated,,0.07226659343477114,0.2060251937152126,0.26882446584113423
Simulated,,0.07602104848526497,0.22518239455611688,0.27571914783936385
Simulated,,0.04929750109778579,0.18182465604641854,0.22203040579566075
Simulated,,0.05774917118006711,0.18560822564413015,0.24031057234351366
Simulated,,0.08316309385037915,0.22770996869923876,0.28838012041466926
Simulated,,0.0339803695990144,0.14380050692248453,0.18433765106188804
Simulated,,0.0326199480830772,0.14505005343094926,0.18060993351163496
Simulated,,0.03662758215496285,0.1491309284165924,0.19138333823758757
Simulated,,0.11330254426136491,0.25955601622944874,0.3366044329199556
Simulated,,0.03967889577324048,0.16237798575258425,0.1991956218726719
Simulated,,0.04767496421874409,0.1724770153233858,0.21834597367193215
Simulated,,0.04918772427174969,0.17346068648300347,0.22178305677339216
Simulated,,0.07194142381868635,0.20938319513653375,0.2682189848215192
Simulated,,0.03717115957421284,0.1553350240292825,0.1927982354022278
